Months,Salary2016,Salary2017,Salary2018,Salary2019,Salary2020,Average,Pension
231,9053,9686.71,10364.7797,11090.31428,11866.63628,10412.28805,4454.145444
199,7786,8331.02,8914.1914,9538.184798,10205.85773,8955.050786,3300.102049
154,1664,1780.48,1905.1136,2038.471552,2181.164561,1913.845943,545.8005095
285,3987,4266.09,4564.7163,4884.246441,5226.143692,4585.639287,2420.198512
211,9993,10692.51,11440.9857,12241.8547,13098.78453,11493.42699,4490.950174
330,5734,6135.38,6564.8566,7024.396562,7516.104321,6594.947497,4030.245692
227,8334,8917.38,9541.5966,10209.50836,10924.17395,9585.331782,4029.389471
395,4946,5292.22,5662.6754,6059.062678,6483.197065,5688.631029,4161.128252
284,4799,5134.93,5494.3751,5878.981357,6290.510052,5519.559302,2902.879337
363,4978,5326.46,5699.3122,6098.264054,6525.142538,5725.435758,3848.765149
247,4221,4516.47,4832.6229,5170.906503,5532.869958,4854.773872,2220.60953
262,9373,10029.11,10731.1477,11482.32804,12286.091,10780.33535,5230.459002
400,7966,8523.62,9120.2734,9758.692538,10441.80102,9162.077391,6786.723993
133,3799,4064.93,4349.4751,4653.938357,4979.714042,4369.4115,1076.169869
304,6131,6560.17,7019.3819,7510.738633,8036.490337,7051.556174,3969.764957
130,1504,1609.28,1721.9296,1842.464672,1971.437199,1729.822294,416.4387005
385,4687,5015.09,5366.1463,5741.776541,6143.700899,5390.742748,3843.399922
167,5999,6418.93,6868.2551,7349.032957,7863.465264,6899.736664,2133.80745
340,2822,3019.54,3230.9078,3457.071346,3699.06634,3245.717097,2043.599654
393,1331,1424.17,1523.8619,1630.532233,1744.669489,1530.846724,1114.116227
397,5318,5690.26,6088.5782,6514.778674,6970.813181,6116.486011,4496.749901
213,8548,9146.36,9786.6052,10471.66756,11204.68429,9831.463411,3877.966123
394,9870,10560.9,11300.163,12091.17441,12937.55662,11351.95881,8282.725499
224,5086,5442.02,5822.9614,6230.568698,6666.708507,5849.651721,2426.522195
296,8714,9323.98,9976.6586,10675.0247,11422.27643,10022.38795,5493.753393
194,7023,7514.61,8040.6327,8603.476989,9205.720378,8077.488013,2901.91236
408,9019,9650.33,10325.8531,11048.66282,11822.06921,10373.18303,7837.516064
354,4529,4846.03,5185.2521,5548.219747,5936.595129,5209.019395,3414.801604
250,4528,4844.96,5184.1072,5546.994704,5935.284333,5207.869247,2411.050578
405,7676,8213.32,8788.2524,9403.430068,10061.67017,8828.534528,6621.400896
315,1910,2043.7,2186.759,2339.83213,2503.620379,2196.782302,1281.456343
169,5080,5435.6,5816.092,6223.21844,6658.843731,5842.750834,1828.564613
127,5059,5413.13,5792.0491,6197.492537,6631.317015,5818.59773,1368.447985
219,3676,3933.32,4208.6524,4503.258068,4818.486133,4227.94332,1714.665902
235,8492,9086.44,9722.4908,10403.06516,11131.27972,9767.055135,4250.477697
362,2577,2757.39,2950.4073,3156.935811,3377.921318,2963.930886,1986.931446
302,7156,7656.92,8192.9044,8766.407708,9380.056248,8230.457671,4602.959661
144,4907,5250.49,5618.0243,6011.286001,6432.076021,5643.775264,1505.006737
307,4639,4963.73,5311.1911,5682.974477,6080.78269,5335.535653,3033.350825
225,5045,5398.15,5776.0205,6180.341935,6612.96587,5802.495661,2417.706525
128,6823,7300.61,7811.6527,8358.468389,8943.561176,7847.458453,1860.1383
331,5829,6237.03,6673.6221,7140.775647,7640.629942,6704.211538,4109.433369
249,8171,8742.97,9354.9779,10009.82635,10710.5142,9397.85769,4333.456602
365,8048,8611.36,9214.1552,9859.146064,10549.28629,9256.38951,6256.633651
297,5154,5514.78,5900.8146,6313.871622,6755.842636,5927.861772,3260.323974
379,4308,4609.56,4932.2292,5277.485244,5646.909211,4954.836731,3477.561335
176,9905,10598.35,11340.2345,12134.05092,12983.43448,11392.21398,3713.017889
182,4594,4915.58,5259.6706,5627.847542,6021.79687,5283.779002,1780.829219
162,7828,8375.96,8962.2772,9589.636604,10260.91117,9003.356994,2701.007098
153,6170,6601.9,7064.033,7558.51531,8087.611382,7096.411938,2010.650049
226,7635,8169.45,8741.3115,9353.203305,10007.92754,8781.378468,3675.169507
290,7634,8168.38,8740.1666,9351.978262,10006.61674,8780.22832,4715.307802
286,7380,7896.6,8449.362,9040.81734,9673.674554,8488.090779,4495.544375
217,5791,6196.37,6630.1159,7094.224013,7590.819694,6660.505921,2676.536639
223,2290,2450.3,2621.821,2805.34847,3001.722863,2633.838467,1087.677737
298,6936,7421.52,7941.0264,8496.898248,9091.681125,7977.425155,4402.356845
425,4326,4628.82,4952.8374,5299.536018,5670.503539,4975.539391,3915.93378
312,2767,2960.69,3167.9383,3389.693981,3626.97256,3182.458968,1838.75407
214,948,1014.36,1085.3652,1161.340764,1242.634617,1090.340116,432.0977498
278,5473,5856.11,6266.0377,6704.660339,7173.986563,6294.75892,3240.635148
139,2786,2981.02,3189.6914,3412.969798,3651.877684,3204.311776,824.8135869
216,8428,9017.96,9649.2172,10324.6624,11047.38877,9693.445675,3877.37827
131,2358,2523.06,2699.6742,2888.651394,3090.856992,2712.048517,657.922881
410,8248,8825.36,9443.1352,10104.15466,10811.44549,9486.419071,7202.651517
426,7831,8379.17,8965.7119,9593.311733,10264.84355,9006.807437,7105.370312
121,5347,5721.29,6121.7803,6550.304921,7008.826265,6149.840297,1378.01977
159,4918,5262.26,5630.6182,6024.761474,6446.494777,5656.42689,1665.503473
407,9446,10107.22,10814.7254,11571.75618,12381.77911,10864.29614,8188.460237
332,6950,7436.5,7957.055,8514.04885,9110.03227,7993.527224,4914.53896
125,7901,8454.07,9045.8549,9679.064743,10356.59928,9087.317784,2103.545783
406,6125,6553.75,7012.5125,7503.388375,8028.625561,7044.655287,5296.537123
204,9760,10443.2,11174.224,11956.41968,12793.36906,11225.44255,4240.72274
328,7278,7787.46,8332.5822,8915.862954,9539.973361,8370.775703,5084.471168
257,1098,1174.86,1257.1002,1345.097214,1439.254019,1262.862287,601.0289031
172,4696,5024.72,5376.4504,5752.801928,6155.498063,5401.094078,1720.348484
322,9754,10436.78,11167.3546,11949.06942,12785.50428,11218.54166,6689.574842
416,3886,4158.02,4449.0814,4760.517098,5093.753295,4469.474359,3443.150617
398,3933,4208.31,4502.8917,4818.094119,5155.360707,4523.531305,3334.01011
260,5046,5399.22,5777.1654,6181.566978,6614.276666,5803.645809,2794.347982
141,4688,5016.16,5367.2912,5743.001584,6145.011695,5391.892896,1407.883145
428,3174,3396.18,3633.9126,3888.286482,4160.466536,3650.569124,2893.414046
358,4226,4521.82,4838.3474,5177.031718,5539.423938,4860.524611,3222.347798
276,3598,3849.86,4119.3502,4407.704714,4716.244044,4138.231792,2115.096249
306,7322,7834.54,8382.9578,8969.764846,9597.648385,8421.382206,4772.116584
234,6541,6998.87,7488.7909,8013.006263,8573.916701,7523.116773,3260.017268
272,3835,4103.45,4390.6915,4698.039905,5026.902698,4410.816821,2221.744769
291,4569,4888.83,5231.0481,5597.221467,5989.02697,5255.025307,2831.874749
361,6888,7370.16,7886.0712,8438.096184,9028.762917,7922.21806,5296.149481
164,5165,5526.55,5913.4085,6327.347095,6770.261392,5940.513397,1804.155921
255,4927,5271.89,5640.9223,6035.786861,6458.291941,5666.77822,2675.978604
349,3168,3389.76,3627.0432,3880.936224,4152.60176,3643.668237,2354.889286
411,4523,4839.61,5178.3827,5540.869489,5928.730353,5202.118508,3959.390198
146,2870,3070.9,3285.863,3515.87341,3761.984549,3300.924192,892.4720963
387,4730,5061.1,5415.377,5794.45339,6200.065127,5440.199103,3898.809357
248,3908,4181.56,4474.2692,4787.468044,5122.590807,4494.77761,2064.268236
325,8583,9183.81,9826.6767,10514.54407,11250.56215,9871.718585,5941.312111
138,4055,4338.85,4642.5695,4967.549365,5315.277821,4663.849337,1191.872608
173,4372,4678.04,5005.5028,5355.887996,5730.800156,5028.44619,1610.965168
181,3148,3368.36,3604.1452,3856.435364,4126.385839,3620.665281,1213.593363
136,4954,5300.78,5671.8346,6068.863022,6493.683434,5697.832211,1435.009594
432,7149,7649.43,8184.8901,8757.832407,9370.880675,8222.406636,6577.925309
376,8840,9458.8,10120.916,10829.38012,11587.43673,10167.30657,7079.457908
145,6843,7322.01,7834.5507,8382.969249,8969.777096,7870.461409,2113.364638
258,3346,3580.22,3830.8354,4098.993878,4385.923449,3848.394545,1838.677394
389,5535,5922.45,6337.0215,6780.613005,7255.255915,6366.068084,4585.926824
280,5722,6122.54,6551.1178,7009.696046,7500.374769,6581.145723,3412.44593
370,1797,1922.79,2057.3853,2201.402271,2355.50043,2066.8156,1416.15143
241,8346,8930.22,9555.3354,10224.20888,10939.9035,9599.133555,4284.057753
423,3617,3870.19,4141.1033,4430.980531,4741.149168,4160.0846,3258.732937
192,7190,7693.3,8231.831,8808.05917,9424.623312,8269.562696,2940.288959
418,7172,7674.04,8211.2228,8786.008396,9401.028984,8248.860036,6385.228694
295,6708,7177.56,7679.9892,8217.588444,8792.819635,7715.191456,4214.780518
384,5323,5695.61,6094.3027,6520.903889,6977.367161,6122.23675,4353.590578
396,2456,2627.92,2811.8744,3008.705608,3219.315001,2824.763002,2071.492868
273,6499,6953.93,7440.7051,7961.554457,8518.863269,7474.810565,3778.932008
326,9131,9770.17,10454.0819,11185.86763,11968.87837,10501.99958,6340.096043
350,9666,10342.62,11066.6034,11841.26564,12670.15423,11117.32865,7205.67598
360,3769,4032.83,4315.1281,4617.187067,4940.390162,4334.907066,2889.938044
294,9678,10355.46,11080.3422,11855.96615,12685.88378,11131.13043,6060.282122
158,1907,2040.49,2183.3243,2336.157001,2499.687991,2193.331858,641.7526549
123,7299,7809.93,8356.6251,8941.588857,9567.500077,8394.928807,1912.178228
375,1657,1772.99,1897.0993,2029.896251,2171.988989,1905.794908,1323.468686
348,6988,7477.16,8000.5612,8560.600484,9159.842518,8037.23284,5179.550053
309,3022,3233.54,3459.8878,3702.079946,3961.225542,3475.746658,1988.899476
210,5260,5628.2,6022.174,6443.72618,6894.787013,6049.777439,2352.691226
201,2464,2636.48,2821.0336,3018.505952,3229.801369,2833.964184,1054.864446
240,4335,4638.45,4963.1415,5310.561405,5682.300703,4985.890722,2215.951432
308,5160,5521.2,5907.684,6321.22188,6763.707412,5934.762658,3385.012775
163,8017,8578.19,9178.6633,9821.169731,10508.65161,9220.734929,2783.295914
390,5886,6298.02,6738.8814,7210.603098,7715.345315,6769.769963,4889.278306
435,4285,4584.95,4905.8965,5249.309255,5616.760903,4928.383332,3970.086573
415,5670,6066.9,6491.583,6945.99381,7432.213377,6521.338037,5011.769047
422,4332,4635.24,4959.7068,5306.886276,5678.368315,4982.440278,3893.68481
392,6174,6606.18,7068.6126,7563.415482,8092.854566,7101.01253,5154.809096
344,5923,6337.61,6781.2427,7255.929689,7763.844767,6812.325431,4339.703608
427,6205,6639.35,7104.1045,7601.391815,8133.489242,7136.667111,5643.253438
124,7812,8358.84,8943.9588,9570.035916,10239.93843,8984.954629,2063.211804
143,7421,7940.47,8496.3029,9091.044103,9727.41719,8535.246839,2260.259811
346,4101,4388.07,4695.2349,5023.901343,5375.574437,4716.756136,3022.21782
261,3801,4067.07,4351.7649,4656.388443,4982.335634,4371.711795,2112.994034
251,949,1015.43,1086.5101,1162.565807,1243.945413,1091.490264,507.340845
200,1976,2114.32,2262.3224,2420.684968,2590.132916,2272.692057,841.7377988
323,4402,4710.14,5039.8498,5392.639286,5770.124036,5062.950624,3028.39454
316,3056,3269.92,3498.8144,3743.731408,4005.792607,3514.851683,2056.839133
265,3824,4091.68,4378.0976,4684.564432,5012.483942,4398.165195,2158.358846
371,940,1005.8,1076.206,1151.54042,1232.148249,1081.138934,742.7824898
222,9111,9748.77,10431.1839,11161.36677,11942.66245,10478.99662,4308.031945
275,7616,8149.12,8719.5584,9329.927488,9983.022412,8759.52566,4460.869549
417,2966,3173.62,3395.7734,3633.477538,3887.820966,3411.338381,2634.311305
218,9626,10299.82,11020.8074,11792.26392,12617.72239,11071.32274,4469.533996
202,6856,7335.92,7849.4344,8398.894808,8986.817445,7885.413331,2949.72869
299,4045,4328.15,4631.1205,4955.298935,5302.16986,4652.347859,2576.02224
142,1701,1820.07,1947.4749,2083.798143,2229.664013,1956.401411,514.4611118
150,7898,8450.86,9042.4202,9675.389614,10352.66689,9083.86734,2523.296483
170,6058,6482.06,6935.8042,7421.310494,7940.802229,6967.595385,2193.502251
319,2287,2447.09,2618.3863,2801.673341,2997.790475,2630.388023,1553.877369
160,3448,3689.36,3947.6152,4223.948264,4519.624642,3965.709621,1175.025073
174,4527,4843.89,5182.9623,5545.769661,5933.973537,5206.7191,1677.720599
313,7973,8531.11,9128.2877,9767.267839,10450.97659,9170.128425,5315.278143
430,6062,6486.34,6940.3838,7426.210666,7946.045413,6972.195976,5551.933833
274,7994,8553.58,9152.3306,9792.993742,10478.5033,9194.281529,4665.246554
300,1180,1262.6,1350.982,1445.55074,1546.739292,1357.174406,753.9857813
381,1928,2062.96,2207.3672,2361.882904,2527.214707,2217.484962,1564.558834
220,1368,1463.76,1566.2232,1675.858824,1793.168942,1573.402193,641.0157083
190,2361,2526.27,2703.1089,2892.326523,3094.78938,2715.498961,955.453338
305,2357,2521.99,2698.5293,2887.426351,3089.546196,2710.898369,1531.15556
288,9773,10457.11,11189.1077,11972.34524,12810.40941,11240.39447,5994.87705
383,3560,3809.2,4075.844,4361.15308,4666.433796,4094.526175,2904.080602
209,1414,1512.98,1618.8886,1732.210802,1853.465558,1626.308992,629.4418136
373,7952,8508.64,9104.2448,9741.541936,10423.44987,9145.975322,6317.497768
388,1045,1118.15,1196.4205,1280.169935,1369.78183,1201.904453,863.590607
382,9067,9701.69,10380.8083,11107.46488,11884.98742,10428.39012,7377.120419
178,7640,8174.8,8747.036,9359.32852,10014.48152,8787.129207,2896.498146
335,5252,5619.64,6013.0148,6433.925836,6884.300645,6040.576256,3747.394529
333,3978,4256.46,4554.4122,4873.221054,5214.346528,4575.287956,2821.427573
341,9748,10430.36,11160.4852,11941.71916,12777.63951,11211.64077,7079.943526
233,8521,9117.47,9755.6929,10438.5914,11169.2928,9800.409421,4228.695176
283,8836,9454.52,10116.3364,10824.47995,11582.19354,10162.70598,5326.010726
253,8910,9533.7,10201.059,10915.13313,11679.19245,10247.81692,4801.291999
386,3991,4270.37,4569.2959,4889.146613,5231.386876,4590.239878,3281.171468
353,4302,4603.14,4925.3598,5270.134986,5639.044435,4947.935844,3234.483987
166,6488,6942.16,7428.1112,7948.078984,8504.444513,7462.158939,2293.922933
329,6304,6745.28,7217.4496,7722.671072,8263.258047,7250.531744,4417.453599
419,5305,5676.35,6073.6945,6498.853115,6953.772833,6101.53409,4734.338488
198,4217,4512.19,4828.0433,5166.006331,5527.626774,4850.173281,1778.39687
183,5655,6050.85,6474.4095,6927.618165,7412.551437,6504.08582,2204.162417
238,5412,5790.84,6196.1988,6629.932716,7094.028006,6224.599904,2743.434773
281,2443,2614.01,2796.9907,2992.780049,3202.274652,2809.81108,1462.142433
279,4287,4587.09,4908.1863,5251.759341,5619.382495,4930.683627,2547.519874
132,9486,10150.02,10860.5214,11620.7579,12434.21095,10910.30205,2666.962723
301,6393,6840.51,7319.3457,7831.699899,8379.918892,7352.894898,4098.558082
420,6624,7087.68,7583.8176,8114.684832,8682.71277,7618.57904,5925.561476
282,5737,6138.59,6568.2913,7028.071691,7520.036709,6598.39794,3445.830035
380,8916,9540.12,10207.9284,10922.48339,11687.05723,10254.7178,7216.282898
263,5893,6305.51,6746.8957,7219.178399,7724.520887,6777.820997,3301.049856
151,2509,2684.63,2872.5541,3073.632887,3288.787189,2885.720835,806.9330484
421,4541,4858.87,5198.9909,5562.920263,5952.324681,5222.821169,4071.866134
374,7977,8535.39,9132.8673,9772.168011,10456.21977,9174.729017,6354.349356
165,9258,9906.06,10599.4842,11341.44809,12135.34946,10648.06835,3253.576441
191,8221,8796.47,9412.2229,10071.0785,10776.054,9455.36508,3344.397649
197,1070,1144.9,1225.043,1310.79601,1402.551731,1230.658148,448.9623244
161,5396,5773.72,6177.8804,6610.332028,7073.05527,6206.19754,1850.366303
293,2526,2702.82,2892.0174,3094.458618,3311.070721,2905.273348,1576.379798
177,2798,2993.86,3203.4302,3427.670314,3667.607236,3218.11355,1054.826108
277,9395,10052.65,10756.3355,11509.27899,12314.92851,10805.6386,5542.892393
378,6503,6958.21,7445.2847,7966.454629,8524.106453,7479.411156,5235.587809
137,4465,4777.55,5111.9785,5469.816995,5852.704185,5135.409936,1302.872521
180,1101,1178.07,1260.5349,1348.772343,1443.186407,1266.31273,422.1042433
135,3317,3549.19,3797.6333,4063.467631,4347.910365,3815.040259,953.7600648
355,8632,9236.24,9882.7768,10574.57118,11314.79116,9928.075827,6526.79059
431,6281,6720.67,7191.1169,7694.495083,8233.109739,7224.078344,5765.884753
245,1583,1693.81,1812.3767,1939.243069,2074.990084,1820.683971,826.0510607
414,2830,3028.1,3240.067,3466.87169,3709.552708,3254.91828,2495.437348
129,6035,6457.45,6909.4715,7393.134505,7910.65392,6941.141985,1658.161696
409,7187,7690.09,8228.3963,8804.384041,9420.690924,8266.112253,6260.814651
140,8267,8845.69,9464.8883,10127.43048,10836.35061,9508.271879,2465.107524
230,8622,9225.54,9871.3278,10562.32075,11301.6832,9916.574349,4223.726112
252,3218,3443.26,3684.2882,3942.188374,4218.14156,3701.175627,1727.215293
317,3577,3827.39,4095.3073,4381.978811,4688.717328,4114.078688,2415.116563
314,8021,8582.47,9183.2429,9826.069903,10513.8948,9225.33552,5364.361765
402,5135,5494.45,5879.0615,6290.595805,6730.937511,5906.008963,4396.695562
433,1289,1379.23,1475.7761,1579.080427,1689.616057,1482.540517,1188.777859
237,1984,2122.88,2271.4816,2430.485312,2600.619284,2281.893239,1001.497588
377,5068,5422.76,5802.3532,6208.517924,6643.114179,5828.949061,4069.469992
186,8794,9409.58,10068.2506,10773.02814,11527.14011,10114.39977,3483.84881
399,5803,6209.21,6643.8547,7108.924529,7606.549246,6674.307695,4931.571797
343,6857,7336.99,7850.5793,8400.119851,8988.128241,7886.563478,5009.428283
432,9977,10675.39,11422.6673,12222.25401,13077.81179,11475.02462,9180.019696
423,3388,3625.16,3878.9212,4150.445684,4440.976882,3896.700753,3052.41559
253,5168,5529.76,5916.8432,6331.022224,6774.19378,5943.963841,2784.857133
256,9999,10698.93,11447.8551,12249.20496,13106.6493,11500.32787,5452.007288
253,859,919.13,983.4691,1052.311937,1125.973773,987.9769619,462.8855025
417,6471,6923.97,7408.6479,7927.253253,8482.160981,7442.606427,5747.346074
400,8158,8729.06,9340.0942,9993.900794,10693.47385,9382.905769,6950.300569
325,9707,10386.49,11113.5443,11891.4924,12723.89687,11164.48471,6719.3658
330,4093,4379.51,4686.0757,5014.100999,5365.088069,4707.554954,2876.839138
269,7365,7880.55,8432.1885,9022.441695,9654.012614,8470.838562,4219.732543
249,6703,7172.21,7674.2647,8211.463229,8786.265655,7709.440717,3554.908775
152,6210,6644.7,7109.829,7607.51703,8140.043222,7142.41785,2010.458358
409,1456,1557.92,1666.9744,1783.662608,1908.518991,1674.6152,1268.365957
417,4357,4661.99,4988.3293,5337.512351,5711.138216,5011.193973,3869.755346
349,1890,2022.3,2163.861,2315.33127,2477.404459,2173.779346,1404.90554
245,2215,2370.05,2535.9535,2713.470245,2903.413162,2547.577381,1155.845293
200,808,864.56,925.0792,989.834744,1059.123176,929.319424,344.1923793
309,3230,3456.1,3698.027,3956.88889,4233.871112,3714.9774,2125.792624
275,8585,9185.95,9828.9665,10516.99416,11253.18375,9874.01888,5028.435541
312,6216,6651.12,7116.6984,7614.867288,8147.907998,7149.318737,4130.717493
251,7143,7643.01,8178.0207,8750.482149,9363.015899,8215.50575,3818.688784
242,9809,10495.63,11230.3241,12016.44679,12857.59806,11281.79979,5055.917684
273,6522,6978.54,7467.0378,7989.730446,8549.011577,7501.263965,3792.305671
322,1754,1876.78,2008.1546,2148.725422,2299.136202,2017.359245,1202.943846
400,4874,5215.18,5580.2426,5970.859582,6388.819753,5605.820387,4152.459546
267,1468,1570.76,1680.7132,1798.363124,1924.248543,1688.416973,834.8283924
194,8745,9357.15,10012.1505,10713.00104,11462.91111,10058.04253,3613.444908
357,7750,8292.5,8872.975,9494.08325,10158.66908,8913.645466,5892.910058
